,@context,@id,@type,dc:date,odpt:operator,odpt:passengerSurveyObject,odpt:railway,odpt:station,owl:sameAs
806,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FFC,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 33113}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Ojima'],odpt.PassengerSurvey:Toei.Ojima
807,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F9E,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 46629}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Onarimon'],odpt.PassengerSurvey:Toei.Onarimon
808,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F8B,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 219904}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Oshiage'],odpt.PassengerSurvey:Toei.Oshiage
809,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F9F,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 104455}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Otemachi'],odpt.PassengerSurvey:Toei.Otemachi
810,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FDC,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 100587}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Roppongi'],odpt.PassengerSurvey:Toei.Roppongi
811,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FDD,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 33839}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Ryogoku'],odpt.PassengerSurvey:Toei.Ryogoku
812,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F8C,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 218883}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Sengakuji'],odpt.PassengerSurvey:Toei.Sengakuji
813,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA0,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 31936}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Sengoku'],odpt.PassengerSurvey:Toei.Sengoku
814,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA1,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 31368}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Shibakoen'],odpt.PassengerSurvey:Toei.Shibakoen
815,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F8D,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 98317}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Shimbashi'],odpt.PassengerSurvey:Toei.Shimbashi
816,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA2,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 31211}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.ShimuraSakaue'],odpt.PassengerSurvey:Toei.ShimuraSakaue
817,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA3,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 32427}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.ShimuraSanchome'],odpt.PassengerSurvey:Toei.ShimuraSanchome
818,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FDE,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 28035}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.ShinEgota'],odpt.PassengerSurvey:Toei.ShinEgota
819,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA4,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 30711}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.ShinItabashi'],odpt.PassengerSurvey:Toei.ShinItabashi
820,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FDF,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 52281}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.ShinOkachimachi'],odpt.PassengerSurvey:Toei.ShinOkachimachi
821,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA5,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 10025}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.ShinTakashimadaira'],odpt.PassengerSurvey:Toei.ShinTakashimadaira
822,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF4,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 134890}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Jimbocho'],odpt.PassengerSurvey:Toei.Shinjuku.Jimbocho
823,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FF8,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 77157}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Morishita'],odpt.PassengerSurvey:Toei.Shinjuku.Morishita
824,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FFD,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 302124}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Shinjuku'],odpt.PassengerSurvey:Toei.Shinjuku.Shinjuku
825,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE1,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 59709}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.ShinjukuNishiguchi'],odpt.PassengerSurvey:Toei.ShinjukuNishiguchi
826,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FFE,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 73148}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.ShinjukuSanchome'],odpt.PassengerSurvey:Toei.ShinjukuSanchome
827,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FFF,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 39858}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Shinozaki'],odpt.PassengerSurvey:Toei.Shinozaki
828,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE2,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 54276}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Shiodome'],odpt.PassengerSurvey:Toei.Shiodome
829,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA6,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 27061}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.ShirokaneTakanawa'],odpt.PassengerSurvey:Toei.ShirokaneTakanawa
830,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA7,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 10819}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Shirokanedai'],odpt.PassengerSurvey:Toei.Shirokanedai
831,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA8,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 96125}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Sugamo'],odpt.PassengerSurvey:Toei.Sugamo
832,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FA9,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 48084}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Suidobashi'],odpt.PassengerSurvey:Toei.Suidobashi
833,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003195000,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 44268}]",['odpt.Railway:Toei.Shinjuku'],['odpt.Station:Toei.Shinjuku.Sumiyoshi'],odpt.PassengerSurvey:Toei.Sumiyoshi
834,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F8E,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 14822}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Takanawadai'],odpt.PassengerSurvey:Toei.Takanawadai
835,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F8F,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 30176}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Takaracho'],odpt.PassengerSurvey:Toei.Takaracho
836,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FAA,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 30582}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Takashimadaira'],odpt.PassengerSurvey:Toei.Takashimadaira
837,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE3,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 50008}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Tochomae'],odpt.PassengerSurvey:Toei.Tochomae
838,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194F90,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 21786}]",['odpt.Railway:Toei.Asakusa'],['odpt.Station:Toei.Asakusa.Togoshi'],odpt.PassengerSurvey:Toei.Togoshi
839,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FC3,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 4496}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.ToneriKoen'],odpt.PassengerSurvey:Toei.ToneriKoen
840,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FC1,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 8173}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.Toneri'],odpt.PassengerSurvey:Toei.Toneri
841,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE4,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 11716}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Toshimaen'],odpt.PassengerSurvey:Toei.Toshimaen
842,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE5,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 32729}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Tsukijishijo'],odpt.PassengerSurvey:Toei.Tsukijishijo
843,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE6,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 73692}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Tsukishima'],odpt.PassengerSurvey:Toei.Tsukishima
844,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FAB,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 45317}]",['odpt.Railway:Toei.Mita'],['odpt.Station:Toei.Mita.Uchisaiwaicho'],odpt.PassengerSurvey:Toei.Uchisaiwaicho
845,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE7,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 58303}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.UenoOkachimachi'],odpt.PassengerSurvey:Toei.UenoOkachimachi
846,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE8,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 14841}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.UshigomeKagurazaka'],odpt.PassengerSurvey:Toei.UshigomeKagurazaka
847,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FE9,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 20596}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.UshigomeYanagicho'],odpt.PassengerSurvey:Toei.UshigomeYanagicho
848,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FEA,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 31796}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.WakamatsuKawada'],odpt.PassengerSurvey:Toei.WakamatsuKawada
849,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FC5,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 9892}]",['odpt.Railway:Toei.NipporiToneri'],['odpt.Station:Toei.NipporiToneri.Yazaike'],odpt.PassengerSurvey:Toei.Yazaike
850,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003194FEB,odpt:PassengerSurvey,2018-08-08T17:00:00+09:00,odpt.Operator:Toei,"[{'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 37678}]",['odpt.Railway:Toei.Oedo'],['odpt.Station:Toei.Oedo.Yoyogi'],odpt.PassengerSurvey:Toei.Yoyogi
851,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320850E,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 7480}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 7226}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 7253}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 7222}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 7214}]",['odpt.Railway:JR-East.Itsukaichi'],['odpt.Station:JR-East.Itsukaichi.Akigawa'],odpt.PassengerSurvey:JR-East.Akigawa
852,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003208507,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 30289}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 29872}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 30345}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 30866}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 31172}]","['odpt.Railway:JR-East.JobanLocal', 'odpt.Railway:JR-East.JobanRapid', 'odpt.Railway:JR-East.NaritaAbikoBranch']","['odpt.Station:JR-East.JobanLocal.Abiko', 'odpt.Station:JR-East.JobanRapid.Abiko', 'odpt.Station:JR-East.NaritaAbikoBranch.Abiko']",odpt.PassengerSurvey:JR-East.Abiko
853,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003208508,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 41850}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 41168}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 41770}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 41747}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 42010}]",['odpt.Railway:JR-East.Takasaki'],['odpt.Station:JR-East.Takasaki.Ageo'],odpt.PassengerSurvey:JR-East.Ageo
854,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003208509,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 10421}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 10143}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 10320}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 10610}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 10647}]",['odpt.Railway:JR-East.Yokohama'],['odpt.Station:JR-East.Yokohama.Aihara'],odpt.PassengerSurvey:JR-East.Aihara
855,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320850A,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 2933}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 2815}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 2828}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 2761}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 2684}]",['odpt.Railway:JR-East.NaritaAbikoBranch'],['odpt.Station:JR-East.NaritaAbikoBranch.Ajiki'],odpt.PassengerSurvey:JR-East.Ajiki
856,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320850B,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 922}]",['odpt.Railway:JR-East.Ito'],['odpt.Station:JR-East.Ito.Ajiro'],odpt.PassengerSurvey:JR-East.Ajiro
857,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320850C,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 89742}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 89489}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 92146}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 93534}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 95851}]","['odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.SaikyoKawagoe', 'odpt.Railway:JR-East.ShonanShinjuku', 'odpt.Railway:JR-East.Takasaki', 'odpt.Railway:JR-East.Utsunomiya']","['odpt.Station:JR-East.KeihinTohokuNegishi.Akabane', 'odpt.Station:JR-East.SaikyoKawagoe.Akabane', 'odpt.Station:JR-East.ShonanShinjuku.Akabane', 'odpt.Station:JR-East.Takasaki.Akabane', 'odpt.Station:JR-East.Utsunomiya.Akabane']",odpt.PassengerSurvey:JR-East.Akabane
858,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320850D,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 5894}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 5916}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 6154}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 6249}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 6313}]",['odpt.Railway:JR-East.Joban'],['odpt.Station:JR-East.Joban.Akatsuka'],odpt.PassengerSurvey:JR-East.Akatsuka
859,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C0000000000000100000320850F,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 240327}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 240995}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 243921}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 246623}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 250251}]","['odpt.Railway:JR-East.ChuoSobuLocal', 'odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Yamanote']","['odpt.Station:JR-East.ChuoSobuLocal.Akihabara', 'odpt.Station:JR-East.KeihinTohokuNegishi.Akihabara', 'odpt.Station:JR-East.Yamanote.Akihabara']",odpt.PassengerSurvey:JR-East.Akihabara
860,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003208510,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 26389}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 25970}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 26403}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 26318}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 26311}]",['odpt.Railway:JR-East.Ome'],['odpt.Station:JR-East.Ome.Akishima'],odpt.PassengerSurvey:JR-East.Akishima
861,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003208511,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 10659}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 10426}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 10447}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 10412}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 10338}]",['odpt.Railway:JR-East.Uchibo'],['odpt.Station:JR-East.Uchibo.Anegasaki'],odpt.PassengerSurvey:JR-East.Anegasaki
862,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003208512,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 1525}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 1480}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 1536}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 1574}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 1530}]",['odpt.Railway:JR-East.Uchibo'],['odpt.Station:JR-East.Uchibo.Aohori'],odpt.PassengerSurvey:JR-East.Aohori
863,http://vocab.odpt.org/context_odpt.jsonld,urn:ucode:_00001C00000000000001000003208513,odpt:PassengerSurvey,2018-08-21T19:00:00+09:00,odpt.Operator:JR-East,"[{'odpt:surveyYear': 2013, 'odpt:passengerJourneys': 8391}, {'odpt:surveyYear': 2014, 'odpt:passengerJourneys': 8084}, {'odpt:surveyYear': 2015, 'odpt:passengerJourneys': 8184}, {'odpt:surveyYear': 2016, 'odpt:passengerJourneys': 8163}, {'odpt:surveyYear': 2017, 'odpt:passengerJourneys': 8230}]",['odpt.Railway:JR-East.Joban'],['odpt.Station:JR-East.Joban.Arakawaoki'],odpt.PassengerSurvey:JR-East.Arakawaoki
